timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-15T10:31:19,DrCIF_run1_train,95b57567-c9f7-4a69-bd3a-db8a954bb0b6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,116.40087845548987,0.0001259003088036616,1.0816096104618677e-06,6.529628775331362,14.583643246143383,20.0,0.00020023521706016755,0.00046965148682431845,0.0006102644817386237,0.0012801511856231095,0.0,Brazil,BRA,são paulo,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.10.0,3.2.8,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-46.6351,-23.6293,31.239761352539062,machine,6.330841121495328,0.0,14.458878504672896,4.511607161192137,N,1.0,0.0
