timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-15T10:36:53,HC2_run1_train,c515ad69-cfc5-4ecd-b214-00742167476c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,107.46879179100506,0.00010854070082716979,1.0099741424305698e-06,10.90378134722355,7.222357921161454,20.0,0.0003239566673796057,0.00021837406358793388,0.0005613083956763148,0.0011036391266438543,0.0,Brazil,BRA,são paulo,,,Linux-6.16.3-76061603-generic-x86_64-with-glibc2.35,3.10.0,3.2.8,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-46.6361,-23.5475,62.68817138671875,machine,11.366666666666664,0.0,20.799999999999972,13.01799974537859,N,1.0,0.0
