timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-15T18:29:50,DrCIF_run1_train,aaad22da-6ef7-4076-9a38-eb466e38a96b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11999.037369748577,0.013072736715471009,1.0894821236601357e-06,6.5742871610558815,14.720952505063,20.0,0.020853404557818776,0.048883704384707016,0.06318615045747199,0.13292325939999808,0.0,Brazil,BRA,são paulo,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.10.0,3.2.8,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-46.6351,-23.6293,31.239761352539062,machine,8.329649309245534,0.007881686149486361,17.798609635138877,5.559465676894477,N,1.0,0.0
