timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-15T10:33:33,multirocket_fm_run1_train,bae494c1-7eb0-4584-96c3-20aacf0b417b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.525804074946791,9.202064567077509e-07,6.030960801699531e-07,6.5000073125,4.294420443214677,20.0,1.8490318811813052e-06,1.8191681210311117e-06,5.688436194840404e-06,9.356636197052821e-06,0.0,Brazil,BRA,são paulo,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.10.0,3.2.8,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-46.6351,-23.6293,62.692867279052734,machine,0,0,0,0,N,1.0,0.0
