timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-15T10:40:30,DrCIF_run1_train,c306cd24-3f68-4dde-b4bd-8bab44b8e344,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,498.46037295274436,0.0005408719980817535,1.085085249360494e-06,6.542677759617451,14.74129988817159,20.0,0.0008583541367324866,0.0020345666276568863,0.002606652161158207,0.005499572925547581,0.0,Brazil,BRA,são paulo,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.10.0,3.2.8,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-46.6351,-23.6293,31.239761352539062,machine,7.645000000000001,0.0,14.641304347825974,4.574155931887419,N,1.0,0.0
