model,dataset,mse,mae,rmse,r2,train_time,test_time,run
tsfresh,Covid3Month,0.001675529653654095,0.03144881751172561,0.04093323409717457,0.15857565824626596,2.56069016456604,3.2871923446655273,20260615_112415_run1
tsfresh,FloodModeling3,1.6769656719077788e-05,0.0018922993735126814,0.00409507713225011,0.9673565138385337,3.2055740356445312,4.686105728149414,20260615_112441_run1
tsfresh,HouseholdPowerConsumption1_nmv,15799.353519580542,23.619118726101977,125.69547931242612,0.9407528890275163,4.980234146118164,9.993189811706543,20260615_120154_run1
tsfresh,IEEEPPG,1659.0766079167533,33.34532341325139,40.73176411496012,-0.717105281581198,6.737914085388184,21.279869079589844,20260615_125843_run1
tsfresh,BIDMC32SpO2,25.532061314912117,3.8708908812356455,5.052926015182898,-0.1617857467242334,9.45740532875061,76.42781019210815,20260615_174320_run1
