timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-15T10:23:08,multirocket_fm_CricketX_run1_feat_extraction,36b23814-ef3e-4c92-acbf-99a6d5a13b34,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.610772146843374,9.610499470624964e-06,1.4537635327839809e-06,6.509560528250002,28.717438805223658,20.0,1.1047512969365413e-05,5.2731153294516275e-05,3.394065157303379e-05,9.771931783691548e-05,0.0,Brazil,BRA,são paulo,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.10.0,3.2.8,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-46.6351,-23.6293,62.692867279052734,machine,0.0,0.0,7.7,4.847705078125,N,1.0,0.0
