timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-15T10:23:42,HC2_run1_train,86baf6ec-cbbe-4c15-a9e2-350cedd70756,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1186.4574319159146,0.0010768891926441584,9.076509309779254e-07,7.305635899069191,7.436176687549558,20.0,0.002284491731658968,0.002437836672489979,0.006227453926393193,0.01094978233054214,0.0,Brazil,BRA,são paulo,,,Linux-6.16.3-76061603-generic-x86_64-with-glibc2.35,3.10.0,3.2.8,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-46.6361,-23.5475,62.68817138671875,machine,11.713150684931511,0.0027397260273972603,20.035433789954258,12.55903147518907,N,1.0,0.0
