dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
AcousticContaminationMadrid_nmv,4.596084885591445,4.457630561912537,3.747602794694713,4.546427874622639,4.6062191503623655,3.4034872443721773,3.855010572379684,4.2490689289859365,4.648752729609002,3.478035072276352,4.679213720320917,3.7353790466640806,4.418543845720817,4.269368227315738,4.446875351699219,4.106644490271209,4.490633108629957,4.446398247442139,4.758918657289297,4.790964860936596,4.661962016149633,4.207866613571335,3.89759198640094,4.654037443122378,4.440482946725607,4.571136673081905,4.043538392137452,4.26046391855703,4.143155460616325,4.338631250314236
AluminiumConcentration,316.934705799813,341.6420466027629,289.9508714410196,288.4539728532644,306.16699680158405,293.45548167880355,302.348060894735,287.67637537737414,356.670425117115,334.67358334824047,231.6476147317969,275.3878308753033,272.15292562743144,286.3985601252972,300.99828915504446,316.8778399491694,297.12070176501834,301.7578271913331,281.6505233325979,243.6358195431964,347.67550516760645,326.52538652481815,310.46103874275053,345.6121645906776,339.53105479661855,334.6488347858612,321.1664675006668,323.9593039991441,290.27637475624044,304.0590855947546
AppliancesEnergy,2.13361409059613,2.229560028388279,1.5387721557707263,2.1081672904096678,1.9666814085360724,2.112170700265417,2.4707674696263084,1.9403802600239155,1.794456447986356,2.6090214874150077,1.6276596808235415,2.198367427408736,2.115262198583228,2.6179248496574585,2.529016046101152,2.2521888448420126,1.7796391398186706,2.274038069528826,2.218488376593139,1.737489044651149,2.1275438915023224,2.0028303263162077,2.326533059621182,1.986951073746404,1.7696802150795632,2.1208023740564275,2.041352640107158,2.1870058159194,1.8539482955194195,1.91598294979942
BIDMC32HR,8.687881769295975,0.3912703240102686,0.4377703187733714,0.4510674880931757,0.4577351920385567,0.4222251731497066,0.5272597297545887,0.4055358809708685,0.4800236111685281,0.4157933087462677,0.6299367199265721,0.6504317568669009,0.6104950192631675,0.4218975014647509,0.4583647136259781,0.5221845477312559,0.3988757336474908,0.4173559186267558,0.5518514132172486,0.4049298494665235,0.4123786574049433,0.4659627761968718,0.4798019494154744,0.4396964494531893,0.4236164990212714,0.4258650113656699,0.428815574795621,0.5512091579554148,0.4274007462072422,0.6392262504699379
BIDMC32RR,4.357489671361133,0.3617453800127674,0.3911058056735871,0.410407569463399,0.420209998152343,0.3911080724921529,0.4038868766927354,0.3724057098079339,0.459783232747619,0.3494117092211074,0.4389833519084197,0.3935469515649252,0.3823921544098915,0.4650720058818023,0.2986129279520973,0.4704079580551307,0.4527507151348175,0.3861970471088182,0.3822227155557791,0.3796499448794884,0.3833798109240992,0.367841853952845,0.4322671370656613,0.3701037110542641,0.3685943077690883,0.3289380439948322,0.4148079458908594,0.4224419941333993,0.3385530243354855,0.4568839839519545
BIDMC32SpO2,5.195905524429899,0.1098109220851954,0.1048043519733424,0.1048752080691652,0.0983009351598707,0.1065723741056109,0.1084839888960342,0.1086391570970433,0.1014366970126243,0.113543745303548,0.1004831163213758,0.1153641267074403,0.1053377002060502,0.1098150127288844,0.1123488563205696,0.1040715643725481,0.1060984985979895,0.1055900419493829,0.1024516941798348,0.1053443149965186,0.1007611168979442,0.1085563321148544,0.1059516645826834,0.1207010672216719,0.098986685061935,0.1055035782689307,0.1035105445867471,0.1219249489203532,0.1248831560687843,0.1075971456946907
BarCrawl6min,0.039363487659597,0.0444147250447969,0.0380357676295486,0.0425705106541071,0.0451956384210313,0.0408762645973196,0.0481202635381973,0.0372826209782776,0.0420420354304678,0.0429767181801387,0.0511059776699772,0.0495385790702203,0.0498525844365239,0.0469950931765698,0.046955779476556,0.0427540738904873,0.0430745371472612,0.0378533847851592,0.0512343785677994,0.0474133938846198,0.047594689396107,0.0445979181370864,0.051071148697784,0.0464837387213956,0.0481377910019472,0.0419910374477314,0.0460732464653929,0.0420966645866826,0.0432636384858063,0.0456213711604424
BeijingIntAirportPM25Quality,49.74245297993654,50.87117765059132,46.70488397837699,51.28330927029623,51.96653735298575,51.339522767378384,49.67116762424136,52.72717717312584,51.544893165487736,51.69672532705584,49.06866327451272,49.99487655772968,46.64981694266646,48.26661599183189,51.680585134361976,46.9379515426857,51.02085469840195,48.60629168297576,53.145222503832365,50.2776999500877,48.83375187222647,51.75200487940294,51.035592167069495,49.35789513255804,51.60466610346025,52.38513529242772,52.81836115955733,49.35763046333402,52.32728490082781,53.06422890118551
BeijingPM10Quality_nmv,97.63021649381908,56.5845947076499,57.739879963297255,57.30921260186543,56.16854969077689,54.52374472615397,54.31852290967412,58.64529108936412,56.33423135773665,55.52238687211962,57.06872816356776,58.28878048464984,57.25563857498272,57.09952862807061,57.39344371624521,59.833980981476586,55.62918830809509,54.94836754756032,56.53598619118947,54.95850639447592,55.60677513394773,57.37105044541994,58.60115652205128,58.40862730659459,58.51624976762435,57.27052685463887,54.11519948675482,58.45582422508358,56.781533471670826,56.61224112505092
BeijingPM25Quality_nmv,64.05625143990964,36.505702549777546,38.19951732980857,34.2521138729158,35.401836418707205,34.44367057845896,34.553862934903314,34.57660232281849,34.78529438370287,32.92026689636336,36.16188023363888,37.6348527146461,38.32353573525576,37.3401749382653,35.39088690505032,34.00390797251471,35.00396909428826,37.13669118966876,35.58103551392312,36.8257165625859,36.79246742283627,34.9685148694861,36.40750630899992,37.59938026810002,34.97363328723242,34.6518789072883,36.87335680885273,35.72129391724078,35.57029417713595,32.67099782596918
