dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
BenzeneConcentration_nmv,3.942260651631751,1.4452304290657758,1.4438460276514575,1.5421740334991894,1.5772557096787323,1.5914473991348717,1.580817938192664,1.4311556771521428,1.491837219955192,1.4529756860473622,1.5663757301898311,1.5431819974804633,1.499451412334371,1.552108137822261,1.363862664990752,1.4694955226076418,1.5066537532360256,1.4739375639532426,1.5744459155931936,1.5038347359706448,1.5114744564111842,1.6289572083624573,1.5888151177736778,1.5498946890353422,1.6160251927437268,1.5710079518017832,1.579241203003111,1.5998626648059,1.419994057673438,1.47845822501791
BinanceCoinSentiment,0.3498818106823179,0.3138429650776501,0.3456050079611158,0.313393676307593,0.3158695891487801,0.3373217193027906,0.3626723903653071,0.3356693811399745,0.3354698904432068,0.3765816331609535,0.3584770570821872,0.3156648232436014,0.3609662546309581,0.3230140475910161,0.3202620632657608,0.3604732884694623,0.3503043905948766,0.3719416410268557,0.3502216524285038,0.3959821710856881,0.3501425697265414,0.3543407956976463,0.3590751923819651,0.3116478803146724,0.3499609848004117,0.3586676278676501,0.3513153504400825,0.312593266358341,0.3494073061328162,0.3467048868452799
BitcoinSentiment,0.2176381562696316,0.1573572265694027,0.1947138129782712,0.2110650756914466,0.1919596370586483,0.2066710983683555,0.174852931101924,0.1657851705233543,0.1864102307557453,0.2211089465543273,0.1684257903706724,0.1650671447224359,0.1705687442981248,0.2135111420384536,0.1542747768424214,0.2158336659119449,0.2058827914194259,0.2129597342274702,0.1654106898695128,0.165447503681944,0.2272751142385131,0.1980333924043554,0.1955982180134199,0.1777422094674723,0.2086848573839442,0.1889491839401403,0.2223989514297554,0.1956304634365507,0.2226182225160894,0.1758771368327239
BoronConcentration,0.7237431580325285,4.0661494847230655,0.790139949701754,4.008407483154409,0.9590213806466984,4.107566054533975,0.3586531332042245,3.96739985390112,0.2791778044875773,1.2824706436508402,1.2151713633450634,0.3221351860213758,3.88806641905714,0.5341161509115353,3.9378311407064817,0.4822489331159827,1.3382127959429015,3.967690892416624,0.3821099226950315,1.449657262376178,1.4358617866535095,0.915883957448858,0.2938244167712829,0.5058910566602539,1.2285748543513677,0.5019233430334437,0.36141664979556,0.7524065709750233,0.7306210613471493,3.8944743893010174
CalciumConcentration,1287.502679716698,1512.366448957578,3262.688676528458,1479.7093479722712,2367.270879848728,1284.5583237279786,3225.411767002884,1561.414476030301,1655.3468011273658,1511.0665776586518,2236.3011522361257,2497.583093507324,1209.8959065630806,1483.557997817337,1366.991172654219,1543.839146622022,1819.8099311073076,1119.3980657200186,2015.9331555255371,1814.5436586800224,2027.6045628220284,1681.1709906596818,1068.6080290391342,1617.595151956643,1562.0386323273517,1913.872608016928,1759.0320495697142,2372.307150705715,1693.6981269280134,2413.629582306774
CardanoSentiment,0.3023814372382005,0.26031629999115,0.3119044967881414,0.2715718486590754,0.2710659509257304,0.2495385166122705,0.3347687912287148,0.238614004926086,0.2953679092165614,0.2623154440432591,0.2653912443981728,0.3411841548810527,0.2895950503857884,0.2586004726551151,0.2745423772897728,0.3299987848039207,0.27668756205219,0.3167864598438935,0.3190532745097006,0.3100562089926519,0.3322433278473468,0.3015112025154571,0.3249625572735591,0.3012151369496886,0.323703923858655,0.260748947694496,0.2692127549139477,0.3278589178819621,0.262705668991937,0.3006263229624695
ChilledWaterPredictor,426.44179631700354,1830.536301575672,1794.9747767461986,604.6053581443335,2484.402010022048,3259.219986526114,426.49201758221307,447.6249610667073,2183.3472140402337,3276.8673726184534,2763.799866379269,1816.720140362342,1863.4429169851264,3459.5475075964605,1809.7980024907472,2766.353851106622,2738.4094967222945,2135.542486153749,3749.068935939473,2746.134216029485,1820.453816323361,2405.1537935442434,2151.248873486652,1802.7107606675136,433.7915419373911,2826.571902319336,3199.7839091470805,3016.322523107918,449.04169287005976,2833.482175876112
CopperConcentration,1.798545646788505,1.8862823088969227,2.04049648978222,1.785095530528329,1.928376290244232,1.8025201804066504,1.800337123148852,1.2217627486707736,2.20114144335075,1.9638777217829144,1.752656569354857,1.7921772226618309,1.6682714372592464,1.7744494410582412,1.4145928488860129,1.2240040660074314,1.935783822457623,2.130134958249926,2.091261108934737,1.288364896036538,2.0604546266354364,2.3114030537521923,1.126115465455385,1.1232066892200092,1.8528030403091011,1.707356243298824,1.5114809382712502,1.6269870553818442,2.355114651868928,1.9528371046237627
Covid19Andalusia,0.0147973791686297,0.0136254713837263,0.008218634953545,0.0107189936462866,0.0117825433704808,0.0114260107622316,0.0089417689563452,0.0130067523821732,0.0118155705907207,0.0130422078494209,0.0088262025090278,0.0112339659074451,0.0131503819866664,0.0127438097544147,0.0113957972916505,0.0116564660116999,0.0069761228824492,0.0116803522438818,0.0130734445128205,0.0090857456244414,0.0135657911523415,0.0127177385963515,0.0106849039315157,0.0172735483948347,0.0146060092148571,0.0102481720055493,0.0139928836898674,0.013321882469496,0.0133531636092199,0.0121583641976958
Covid3Month,0.0413348554498557,0.0339372628885171,0.0334615784936591,0.0343894966463346,0.0419472180533293,0.0360908234189121,0.0367689609157666,0.0394736539326189,0.0445346208548314,0.0440104195583045,0.0392138761789265,0.0324385938436884,0.0435819663625752,0.0431050845821346,0.0388897636074172,0.0373329212211501,0.0403702283169662,0.0391830782004648,0.0363007641796881,0.0331236185992331,0.0374073124114124,0.0428495024162562,0.0426079558640158,0.0373738678460451,0.0442329343663469,0.0432558773033253,0.0333977934705883,0.0371448921389944,0.0371559000436283,0.0391923755867339
