model,dataset,mse,mae,rmse,r2,time,run
MiniRocket,ElectricMotorTemperature,50.899964935638316,5.2022909409286875,7.134421135287593,0.8593658194605207,575.9077529907227,20260224_184525_run26
MiniRocket,DailyTemperatureLatitude,9.043461411033263,2.1885026582175553,3.007234844675963,0.9803274939605294,698.6832919120789,20260224_185706_run26
MiniRocket,BeijingPM10Quality_nmv,6996.258125946324,55.54466343485294,83.64363768958357,0.5747962331937716,430.5623068809509,20260224_190417_run26
MiniRocket,BeijingPM25Quality_nmv,2774.9441699637086,36.42377122368272,52.677738846344845,0.7553693024564923,431.0826280117035,20260224_191128_run26
MiniRocket,Covid3Month,0.0010669662414556234,0.026775472733291127,0.032664449198717915,-0.004051295251016107,0.5613536834716797,20260224_191129_run27
MiniRocket,FloodModeling1,0.00021420679424113934,0.004743446817104104,0.014635805213282232,0.6529035604079285,1.8407812118530273,20260224_191131_run27
MiniRocket,FloodModeling2,2.782802171493477e-05,0.0021213425010551635,0.0052752271718794035,0.8265631263646531,2.1946113109588623,20260224_191133_run27
MiniRocket,FloodModeling3,5.370313288329577e-05,0.003792133012674806,0.0073282421414208035,0.8732892708055595,1.5326530933380127,20260224_191135_run27
MiniRocket,IEEEPPG,47.1237149256013,5.007659627238271,6.864671508936265,0.9469567515509185,34.88179397583008,20260224_191212_run27
MiniRocket,HouseholdPowerConsumption2_nmv,752.1727992245762,20.308782021627636,27.425768890307822,0.7016659226561917,20.77358913421631,20260224_191234_run27
MiniRocket,HouseholdPowerConsumption1_nmv,17895.87305418837,80.69851630650236,133.7754575928947,0.9493903221121397,21.25705862045288,20260224_191257_run27
MiniRocket,AppliancesEnergy,7.199068699966642,2.2709979490501184,2.683108029872566,0.5172609449551107,0.3852219581604004,20260224_191257_run27
MiniRocket,BenzeneConcentration_nmv,2.5085035070019575,1.1007194852780497,1.583825592356039,0.9544880006991465,42.27761888504028,20260224_191342_run27
MiniRocket,LiveFuelMoistureContent,1832.1105132130342,32.14180490301722,42.80316008442641,-0.06635668251459026,39.631049156188965,20260224_191423_run27
MiniRocket,BIDMC32RR,0.13914762470707143,0.26538146458566564,0.3730249652597952,0.9851986768444362,209.07679724693298,20260224_191803_run27
MiniRocket,BIDMC32SpO2,0.015674167963215323,0.09258369160017328,0.12519651737654416,0.9985106308325425,213.0276324748993,20260224_192146_run27
MiniRocket,BIDMC32HR,0.17710420975883362,0.2920835284586568,0.42083750992376334,0.9990141199080784,216.8158564567566,20260224_192534_run27
MiniRocket,AcousticContaminationMadrid_nmv,12.298580611069035,2.7635109218582827,3.5069332202180634,0.7321967057467594,0.382357120513916,20260224_192534_run27
MiniRocket,AluminiumConcentration,52154.30758093105,149.97291732285316,228.37317614144408,0.7644382791340134,3.6501331329345703,20260224_192538_run27
MiniRocket,BarCrawl6min,0.0023801424674569694,0.03767566705509102,0.04878670379782764,0.2803462389937683,1.1303246021270752,20260224_192539_run27
MiniRocket,BeijingIntAirportPM25Quality,2963.872376339174,41.018217432246345,54.441458249565414,0.5214066200162654,4.326363563537598,20260224_192544_run27
MiniRocket,BinanceCoinSentiment,0.14193172917683486,0.2860047082395411,0.37673827676098276,-0.24403438532465271,0.6808509826660156,20260224_192545_run27
MiniRocket,BitcoinSentiment,0.049973573833843085,0.16288357512313684,0.22354769923629964,0.3266210657167561,0.5952482223510742,20260224_192545_run27
MiniRocket,BoronConcentration,0.6804652577176723,0.550982324919902,0.8249031808143743,-1.958054289702468,3.9055731296539307,20260224_192550_run27
MiniRocket,CalciumConcentration,5616900.956976179,1296.637396069134,2370.0002018937003,0.6536646166367233,3.7719593048095703,20260224_192554_run27
MiniRocket,CardanoSentiment,0.07147472312775369,0.2011332158327916,0.26734756989311437,-0.03397027615696513,0.11302638053894043,20260224_192554_run27
MiniRocket,ChilledWaterPredictor,9970574.53037573,1275.986233925829,3157.6216572565704,0.06599071071572582,1.2651875019073486,20260224_192555_run27
MiniRocket,CopperConcentration,2.4254408052357364,0.8869887161505614,1.5573826778398867,0.4699630693114406,3.675678014755249,20260224_192559_run27
MiniRocket,Covid19Andalusia,0.00020128910526474755,0.010177335579885385,0.014187639171643306,0.840427218177088,0.5807769298553467,20260224_192600_run27
MiniRocket,DailyOilGasPrices,1.8573034791834937,1.0415975300696299,1.3628292186416806,0.2799527652938387,0.5999751091003418,20260224_192601_run27
MiniRocket,DhakaHourlyAirQuality,21.193959181890094,3.1094624520922842,4.603689735624035,0.994538249308582,6.433962345123291,20260224_192607_run27
MiniRocket,ElectricityPredictor,307425.7728463848,303.1794898367969,554.4598929105556,-0.4610441426616012,3.3019003868103027,20260224_192611_run27
MiniRocket,EthereumSentiment,0.07223886298730692,0.19567170074764736,0.26877288365329366,-0.05304117881927395,0.7178418636322021,20260224_192611_run27
MiniRocket,GasSensorArrayAcetone,0.033646399364711414,0.11756460728446935,0.18342954877748407,0.6742781790598112,6.777323961257935,20260224_192619_run27
MiniRocket,GasSensorArrayEthanol,0.01613124582298248,0.08970032780858175,0.12700884151500036,0.8502822637996881,6.545849800109863,20260224_192626_run27
MiniRocket,HotwaterPredictor,1761378.0717587206,978.1094787174659,1327.169194849971,0.33726202356776724,1.1370341777801514,20260224_192627_run27
MiniRocket,IronConcentration,3657.3240830682607,39.71964473146831,60.47581403394469,0.44057641810535775,2.604438066482544,20260224_192630_run27
MiniRocket,LPGasMonitoringHomeActivity,1.549815978264969,0.9100109128840727,1.2449160526979195,0.0523449352644032,9.968493461608887,20260224_192640_run27
MiniRocket,MadridPM10Quality_nmv,59.51578844556869,5.891592936750851,7.714647655309261,0.6482171329314217,41.4553599357605,20260224_192722_run27
MiniRocket,MagnesiumConcentration,19677.478629579655,84.94216580355304,140.2764364730572,0.8979637765379407,18.9909884929657,20260224_192743_run27
MiniRocket,ManganeseConcentration,4527.394968957909,47.82695761391087,67.28591954456675,0.528858719048194,2.7381656169891357,20260224_192747_run27
MiniRocket,MethaneMonitoringHomeActivity,0.30527163778353833,0.35239191955157767,0.5525139254204715,0.16352001129886906,9.669209957122803,20260224_192756_run27
MiniRocket,MetroInterstateTrafficVolume,395724.5048340184,505.7497469746433,629.0663755391942,-0.13549033955382184,3.0988733768463135,20260224_192800_run27
MiniRocket,NaturalGasPricesSentiment,0.003194394482193199,0.04296763855653318,0.056518974532392206,0.5887354703521136,0.11167478561401367,20260224_192800_run27
