model,dataset,mse,mae,rmse,r2,time,run
raw,BIDMC32SpO2,25.582763746799444,3.6626543745338376,5.057940662641214,-0.16409286019871616,106.34074521064758,20260209_131630_run2
raw,BIDMC32SpO2,26.039282210184542,3.6911357566231766,5.10286999738231,-0.18486582628772874,98.09270691871643,20260209_130741_run1
raw,FloodModeling3,0.00039079539116789505,0.01421335655839547,0.019768545499552946,0.239285326035252,2.909860134124756,20260209_134420_run5
raw,FloodModeling3,0.00039447138877833784,0.014298142780428348,0.01986130380358595,0.2321297009001495,3.0140769481658936,20260209_133750_run4
raw,FloodModeling3,0.00038750648015972825,0.014203845478918243,0.01968518428056309,0.2456874559523926,3.6555190086364746,20260209_132932_run3
raw,FloodModeling3,0.0003991254688261318,0.014335873330416889,0.019978124757497433,0.22307015960007737,3.6875176429748535,20260209_132043_run2
raw,FloodModeling3,0.00039782343879701115,0.014297080514223681,0.019945511745678806,0.22560466581862504,6.713665962219238,20260209_131226_run1
raw,LiveFuelMoistureContent,1720.7625191114016,31.020153708350577,41.48207467221717,-0.017285095981489862,44.843602657318115,20260209_134524_run5
raw,LiveFuelMoistureContent,1716.845962237,30.97368975648185,41.43483995669586,-0.014969695168395747,45.94398617744446,20260209_133855_run4
raw,LiveFuelMoistureContent,1717.0560368288805,30.97870250656431,41.43737487859095,-0.015093887640622805,56.363006591796875,20260209_133052_run3
raw,LiveFuelMoistureContent,1726.470963613768,31.037170370746132,41.55082386203393,-0.020659829827095244,57.60796785354614,20260209_132212_run2
raw,LiveFuelMoistureContent,1725.2807112225178,31.03536335663448,41.53649854311889,-0.019956173160572632,59.42431712150574,20260209_131354_run1
raw,HouseholdPowerConsumption2,1973.7379586533216,31.364029790494605,44.426770743025216,0.2979301714118321,13.361774921417236,20260209_134438_run5
raw,HouseholdPowerConsumption2,1920.4801745366171,30.92284582608504,43.823283475073126,0.3168742684242398,13.518858909606934,20260209_133808_run4
raw,HouseholdPowerConsumption2,1996.5949635437523,31.48322589707444,44.683273867788074,0.2897998046450031,16.36978030204773,20260209_132954_run3
raw,HouseholdPowerConsumption2,1944.336110932785,31.097990323169586,44.09462678074036,0.30838857603379943,18.334251880645752,20260209_132110_run2
raw,HouseholdPowerConsumption2,1941.6274025502307,31.21235482601244,44.06390135417234,0.30935207902643225,16.488725423812866,20260209_131253_run1
raw,FloodModeling1,0.00019569231580975576,0.010466449392904146,0.013989006962960442,0.4491485043763198,3.2562918663024902,20260209_134423_run5
raw,FloodModeling1,0.00019102606553383442,0.010339162779326484,0.013821217946832125,0.4622834654135458,3.2552330493927,20260209_133753_run4
raw,FloodModeling1,0.0001935221063491946,0.010364135928673317,0.013911222316863267,0.4552573958891013,3.9708731174468994,20260209_132936_run3
raw,FloodModeling1,0.00019349730869396033,0.010376795044039731,0.013910331005909254,0.45532719845348524,6.205259084701538,20260209_132049_run2
raw,FloodModeling1,0.00019539630187637947,0.01041531653923563,0.013978422724913547,0.44998174975568506,7.69277811050415,20260209_131234_run1
raw,HouseholdPowerConsumption1,36434.979909937574,124.54302165048672,190.87949054295376,0.8633698970449015,13.549674987792969,20260209_134539_run5
raw,HouseholdPowerConsumption1,36866.17886440808,124.48428539358424,192.0056740422222,0.8617529136490258,13.333352327346802,20260209_133910_run4
raw,HouseholdPowerConsumption1,37450.283070769765,125.4109904705081,193.5207561755838,0.8595625400561495,19.69062113761902,20260209_133115_run3
raw,HouseholdPowerConsumption1,35879.241677403545,123.61446773998382,189.41816617580147,0.8654538990702876,20.339401721954346,20260209_132236_run2
raw,HouseholdPowerConsumption1,37611.74453055348,125.89102287283583,193.93747582804485,0.8589570643312264,22.58215308189392,20260209_131420_run1
raw,FloodModeling2,0.0002587791127320488,0.0030196117061880596,0.01608661284211343,0.24461040559164382,18.12199878692627,20260209_130629_run1
raw,FloodModeling2,0.0002618527932727563,0.0030186057666047794,0.0161818661863444,0.23563817335669524,5.696710109710693,20260209_131213_run2
