timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-15T17:41:47,tsfresh_BIDMC32SpO2_run1_feat_extraction,b13ee4bb-4d2c-44df-8951-859f02c3299c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16971.16951801488,0.04449125798589031,2.6215787862270115e-06,64.85445952777829,14.002110139588874,20.0,0.29527145021585877,0.06601201503179155,0.09110253127378728,0.4523859965214376,0.0,Brazil,BRA,são paulo,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.10.0,3.2.8,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-46.6351,-23.6293,62.692867279052734,machine,7.094308846291225,0.004107631860935826,43.54401714490244,27.29854277733295,N,1.0,0.0
