timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-15T12:58:08,tsfresh_IEEEPPG_run1_feat_extraction,bb94c38c-dfdc-4dd4-b9f3-77a8566ff179,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3368.434871341102,0.008812443154935384,2.6161833289140647e-06,64.43762891906417,14.026680931557634,20.0,0.05839632299290956,0.013128056613547656,0.018080321606941938,0.08960470121339918,0.0,Brazil,BRA,são paulo,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.10.0,3.2.8,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-46.6351,-23.6293,62.692867279052734,machine,7.208965517241379,0.0047976011994002995,17.529955022487933,10.99021116768581,N,1.0,0.0
